NAME,B25104_001E,B25104_002E,B25104_003E,B25104_004E,B25104_005E,B25104_006E,B25104_007E,B25104_008E,B25104_009E,B25104_010E,B25104_011E,B25104_012E,B25104_013E,B25104_014E,B25104_015E,B25104_016E,B25104_017E,state,county,tract
"Census Tract 108, Spokane County, Washington",955.0,0.0,0.0,17.0,25.0,36.0,82.0,106.0,142.0,106.0,89.0,260.0,58.0,15.0,13.0,4.0,2.0,53,063,010800
"Census Tract 109.01, Spokane County, Washington",808.0,0.0,8.0,9.0,107.0,90.0,23.0,82.0,36.0,0.0,29.0,224.0,177.0,23.0,0.0,0.0,0.0,53,063,010901
"Census Tract 109.02, Spokane County, Washington",717.0,0.0,0.0,0.0,19.0,17.0,66.0,33.0,8.0,7.0,7.0,171.0,141.0,161.0,70.0,0.0,17.0,53,063,010902
"Census Tract 110, Spokane County, Washington",1447.0,24.0,52.0,34.0,56.0,97.0,48.0,60.0,67.0,42.0,91.0,536.0,284.0,28.0,7.0,13.0,8.0,53,063,011000
"Census Tract 111.02, Spokane County, Washington",1712.0,0.0,5.0,18.0,50.0,38.0,64.0,56.0,64.0,359.0,137.0,589.0,228.0,22.0,0.0,75.0,7.0,53,063,011102
"Census Tract 111.03, Spokane County, Washington",1662.0,0.0,0.0,68.0,100.0,62.0,45.0,181.0,223.0,445.0,265.0,162.0,111.0,0.0,0.0,0.0,0.0,53,063,011103
"Census Tract 111.04, Spokane County, Washington",1239.0,0.0,0.0,46.0,59.0,43.0,0.0,66.0,133.0,154.0,146.0,455.0,112.0,10.0,0.0,15.0,0.0,53,063,011104
"Census Tract 112.02, Spokane County, Washington",1542.0,0.0,13.0,64.0,35.0,217.0,169.0,91.0,33.0,42.0,69.0,406.0,255.0,54.0,42.0,49.0,3.0,53,063,011202
"Census Tract 112.03, Spokane County, Washington",2626.0,0.0,18.0,12.0,111.0,90.0,17.0,25.0,250.0,326.0,315.0,1223.0,137.0,34.0,17.0,0.0,51.0,53,063,011203
"Census Tract 112.04, Spokane County, Washington",920.0,0.0,40.0,18.0,15.0,28.0,24.0,99.0,38.0,120.0,65.0,178.0,275.0,20.0,0.0,0.0,0.0,53,063,011204
"Census Tract 113.01, Spokane County, Washington",1666.0,0.0,0.0,0.0,85.0,59.0,130.0,268.0,71.0,0.0,62.0,346.0,340.0,146.0,75.0,74.0,10.0,53,063,011301
"Census Tract 113.02, Spokane County, Washington",2056.0,0.0,0.0,28.0,31.0,3.0,104.0,107.0,110.0,221.0,46.0,712.0,400.0,186.0,62.0,46.0,0.0,53,063,011302
"Census Tract 114, Spokane County, Washington",2272.0,0.0,16.0,50.0,88.0,127.0,154.0,92.0,183.0,111.0,204.0,581.0,426.0,69.0,16.0,139.0,16.0,53,063,011400
"Census Tract 115, Spokane County, Washington",637.0,0.0,5.0,5.0,15.0,27.0,32.0,15.0,18.0,17.0,47.0,311.0,124.0,10.0,11.0,0.0,0.0,53,063,011500
"Census Tract 116, Spokane County, Washington",768.0,0.0,11.0,17.0,42.0,37.0,92.0,55.0,75.0,47.0,57.0,205.0,75.0,30.0,0.0,11.0,14.0,53,063,011600
"Census Tract 117.01, Spokane County, Washington",1063.0,0.0,6.0,71.0,132.0,103.0,34.0,78.0,70.0,78.0,55.0,310.0,97.0,29.0,0.0,0.0,0.0,53,063,011701
"Census Tract 117.02, Spokane County, Washington",3267.0,38.0,12.0,79.0,40.0,113.0,16.0,107.0,208.0,404.0,544.0,1469.0,149.0,17.0,0.0,11.0,60.0,53,063,011702
"Census Tract 118, Spokane County, Washington",2761.0,0.0,0.0,59.0,190.0,60.0,157.0,98.0,52.0,241.0,398.0,759.0,290.0,152.0,195.0,80.0,30.0,53,063,011800
"Census Tract 119, Spokane County, Washington",2131.0,0.0,7.0,12.0,107.0,45.0,109.0,111.0,115.0,242.0,210.0,820.0,284.0,16.0,11.0,42.0,0.0,53,063,011900
"Census Tract 120, Spokane County, Washington",1911.0,17.0,0.0,31.0,192.0,134.0,73.0,85.0,202.0,202.0,60.0,669.0,201.0,16.0,0.0,13.0,16.0,53,063,012000
"Census Tract 121, Spokane County, Washington",1126.0,8.0,20.0,24.0,49.0,88.0,27.0,61.0,67.0,44.0,39.0,440.0,209.0,50.0,0.0,0.0,0.0,53,063,012100
"Census Tract 122, Spokane County, Washington",979.0,7.0,38.0,35.0,40.0,101.0,65.0,52.0,66.0,43.0,98.0,267.0,108.0,59.0,0.0,0.0,0.0,53,063,012200
"Census Tract 123, Spokane County, Washington",2368.0,0.0,33.0,172.0,156.0,83.0,186.0,183.0,167.0,67.0,233.0,708.0,131.0,94.0,27.0,16.0,112.0,53,063,012300
"Census Tract 124.01, Spokane County, Washington",2198.0,0.0,40.0,21.0,47.0,79.0,122.0,151.0,138.0,43.0,70.0,320.0,492.0,367.0,85.0,223.0,0.0,53,063,012401
"Census Tract 124.02, Spokane County, Washington",2546.0,0.0,0.0,0.0,47.0,13.0,142.0,338.0,53.0,131.0,111.0,406.0,619.0,351.0,180.0,155.0,0.0,53,063,012402
"Census Tract 125, Spokane County, Washington",1346.0,0.0,43.0,31.0,53.0,72.0,44.0,67.0,94.0,85.0,220.0,552.0,61.0,0.0,11.0,0.0,13.0,53,063,012500
"Census Tract 126, Spokane County, Washington",1764.0,0.0,0.0,32.0,129.0,140.0,64.0,155.0,123.0,51.0,60.0,657.0,281.0,72.0,0.0,0.0,0.0,53,063,012600
"Census Tract 127.01, Spokane County, Washington",1816.0,0.0,6.0,94.0,26.0,65.0,99.0,43.0,145.0,102.0,111.0,609.0,369.0,85.0,0.0,27.0,35.0,53,063,012701
"Census Tract 127.02, Spokane County, Washington",896.0,0.0,0.0,5.0,26.0,94.0,51.0,31.0,29.0,11.0,17.0,237.0,277.0,86.0,13.0,7.0,12.0,53,063,012702
"Census Tract 128.01, Spokane County, Washington",1665.0,11.0,11.0,41.0,58.0,107.0,183.0,54.0,165.0,85.0,70.0,331.0,344.0,155.0,11.0,5.0,34.0,53,063,012801
"Census Tract 128.02, Spokane County, Washington",1457.0,0.0,0.0,44.0,36.0,67.0,189.0,76.0,78.0,13.0,94.0,471.0,297.0,52.0,40.0,0.0,0.0,53,063,012802
"Census Tract 129.01, Spokane County, Washington",1109.0,0.0,11.0,11.0,85.0,119.0,126.0,20.0,7.0,33.0,27.0,223.0,297.0,41.0,44.0,29.0,36.0,53,063,012901
"Census Tract 129.02, Spokane County, Washington",2628.0,0.0,0.0,0.0,108.0,131.0,302.0,178.0,160.0,172.0,87.0,616.0,505.0,209.0,90.0,43.0,27.0,53,063,012902
"Census Tract 130.01, Spokane County, Washington",442.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,43.0,9.0,0.0,76.0,145.0,34.0,47.0,37.0,0.0,53,063,013001
"Census Tract 130.02, Spokane County, Washington",1314.0,16.0,0.0,0.0,0.0,120.0,73.0,18.0,30.0,124.0,119.0,706.0,91.0,0.0,17.0,0.0,0.0,53,063,013002
"Census Tract 130.03, Spokane County, Washington",2317.0,0.0,0.0,53.0,0.0,16.0,144.0,174.0,58.0,79.0,269.0,359.0,299.0,424.0,206.0,205.0,31.0,53,063,013003
"Census Tract 131.01, Spokane County, Washington",3660.0,0.0,0.0,0.0,68.0,258.0,316.0,115.0,90.0,196.0,59.0,1306.0,874.0,231.0,77.0,39.0,31.0,53,063,013101
"Census Tract 131.02, Spokane County, Washington",2228.0,0.0,27.0,58.0,19.0,53.0,174.0,84.0,60.0,168.0,98.0,529.0,298.0,318.0,96.0,159.0,87.0,53,063,013102
"Census Tract 132.01, Spokane County, Washington",2785.0,12.0,46.0,119.0,148.0,269.0,320.0,37.0,123.0,133.0,101.0,783.0,426.0,187.0,16.0,47.0,18.0,53,063,013201
"Census Tract 132.03, Spokane County, Washington",1226.0,0.0,0.0,0.0,26.0,0.0,151.0,92.0,0.0,25.0,30.0,288.0,414.0,114.0,86.0,0.0,0.0,53,063,013203
"Census Tract 132.04, Spokane County, Washington",1786.0,0.0,0.0,17.0,20.0,79.0,74.0,30.0,106.0,59.0,190.0,334.0,272.0,419.0,75.0,98.0,13.0,53,063,013204
"Census Tract 132.05, Spokane County, Washington",1334.0,0.0,0.0,66.0,0.0,16.0,31.0,78.0,37.0,39.0,21.0,181.0,202.0,217.0,169.0,277.0,0.0,53,063,013205
"Census Tract 133, Spokane County, Washington",1209.0,0.0,9.0,58.0,16.0,63.0,38.0,69.0,46.0,56.0,31.0,172.0,176.0,159.0,96.0,190.0,30.0,53,063,013300
"Census Tract 134.01, Spokane County, Washington",2110.0,0.0,0.0,0.0,5.0,57.0,142.0,144.0,124.0,76.0,45.0,283.0,444.0,374.0,274.0,132.0,10.0,53,063,013401
"Census Tract 135.01, Spokane County, Washington",678.0,0.0,0.0,0.0,53.0,0.0,42.0,49.0,0.0,40.0,0.0,80.0,146.0,120.0,32.0,73.0,43.0,53,063,013501
"Census Tract 135.02, Spokane County, Washington",900.0,0.0,0.0,0.0,17.0,78.0,0.0,15.0,27.0,47.0,15.0,279.0,187.0,37.0,24.0,142.0,32.0,53,063,013502
"Census Tract 135.03, Spokane County, Washington",2263.0,0.0,0.0,68.0,116.0,122.0,56.0,114.0,68.0,45.0,33.0,154.0,482.0,541.0,344.0,120.0,0.0,53,063,013503
"Census Tract 136, Spokane County, Washington",1905.0,0.0,0.0,29.0,81.0,117.0,74.0,43.0,86.0,39.0,79.0,656.0,452.0,122.0,86.0,24.0,17.0,53,063,013600
"Census Tract 137, Spokane County, Washington",1545.0,0.0,17.0,24.0,34.0,39.0,65.0,38.0,55.0,66.0,196.0,569.0,220.0,137.0,38.0,31.0,16.0,53,063,013700
"Census Tract 138, Spokane County, Washington",814.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,425.0,277.0,55.0,16.0,0.0,35.0,53,063,013800
"Census Tract 139, Spokane County, Washington",2067.0,12.0,0.0,183.0,45.0,103.0,101.0,286.0,42.0,84.0,33.0,623.0,349.0,37.0,136.0,33.0,0.0,53,063,013900
"Census Tract 140.01, Spokane County, Washington",1914.0,0.0,0.0,53.0,27.0,59.0,120.0,242.0,220.0,168.0,263.0,498.0,94.0,73.0,0.0,16.0,81.0,53,063,014001
"Census Tract 140.02, Spokane County, Washington",2646.0,29.0,82.0,55.0,112.0,186.0,114.0,25.0,139.0,229.0,216.0,972.0,400.0,42.0,0.0,0.0,45.0,53,063,014002
"Census Tract 141, Spokane County, Washington",2407.0,0.0,0.0,79.0,87.0,93.0,215.0,181.0,174.0,67.0,34.0,732.0,424.0,116.0,133.0,59.0,13.0,53,063,014100
"Census Tract 142, Spokane County, Washington",1502.0,12.0,31.0,48.0,41.0,123.0,170.0,72.0,68.0,20.0,67.0,280.0,234.0,228.0,20.0,39.0,49.0,53,063,014200
"Census Tract 143, Spokane County, Washington",1116.0,0.0,21.0,19.0,83.0,72.0,106.0,50.0,52.0,51.0,72.0,200.0,217.0,64.0,53.0,14.0,42.0,53,063,014300
"Census Tract 144, Spokane County, Washington",1758.0,0.0,18.0,29.0,38.0,141.0,109.0,67.0,79.0,22.0,235.0,729.0,180.0,17.0,0.0,12.0,82.0,53,063,014400
"Census Tract 145, Spokane County, Washington",926.0,0.0,0.0,43.0,18.0,92.0,65.0,77.0,155.0,53.0,70.0,282.0,57.0,6.0,2.0,0.0,6.0,53,063,014500
"Census Tract 9410, Stevens County, Washington",827.0,45.0,121.0,127.0,165.0,66.0,76.0,37.0,16.0,7.0,28.0,70.0,14.0,2.0,5.0,0.0,48.0,53,065,941000
"Census Tract 9501.01, Stevens County, Washington",1917.0,37.0,116.0,135.0,201.0,204.0,167.0,163.0,97.0,162.0,99.0,321.0,116.0,30.0,2.0,18.0,49.0,53,065,950101
"Census Tract 9501.02, Stevens County, Washington",1403.0,16.0,96.0,80.0,137.0,64.0,49.0,92.0,66.0,4.0,12.0,290.0,254.0,67.0,24.0,44.0,108.0,53,065,950102
"Census Tract 9502, Stevens County, Washington",1521.0,47.0,6.0,132.0,128.0,143.0,62.0,121.0,36.0,43.0,40.0,312.0,220.0,77.0,35.0,34.0,85.0,53,065,950200
"Census Tract 9503, Stevens County, Washington",1064.0,0.0,34.0,71.0,72.0,67.0,81.0,103.0,118.0,135.0,60.0,139.0,70.0,85.0,0.0,0.0,29.0,53,065,950300
"Census Tract 9505, Stevens County, Washington",1114.0,9.0,0.0,105.0,106.0,74.0,82.0,72.0,90.0,37.0,77.0,198.0,184.0,16.0,0.0,39.0,25.0,53,065,950500
"Census Tract 9506, Stevens County, Washington",978.0,5.0,44.0,93.0,90.0,65.0,83.0,87.0,32.0,29.0,34.0,160.0,135.0,29.0,42.0,12.0,38.0,53,065,950600
"Census Tract 9507, Stevens County, Washington",989.0,0.0,23.0,90.0,140.0,121.0,94.0,36.0,70.0,71.0,67.0,207.0,9.0,33.0,6.0,0.0,22.0,53,065,950700
"Census Tract 9508, Stevens County, Washington",1420.0,0.0,38.0,50.0,106.0,232.0,66.0,114.0,93.0,53.0,22.0,254.0,268.0,66.0,24.0,13.0,21.0,53,065,950800
"Census Tract 9509, Stevens County, Washington",712.0,9.0,51.0,88.0,103.0,59.0,44.0,28.0,83.0,23.0,16.0,95.0,38.0,31.0,9.0,13.0,22.0,53,065,950900
"Census Tract 9511, Stevens County, Washington",1535.0,9.0,64.0,157.0,211.0,112.0,68.0,99.0,99.0,21.0,94.0,329.0,160.0,42.0,24.0,18.0,28.0,53,065,951100
"Census Tract 9513.01, Stevens County, Washington",1042.0,4.0,44.0,25.0,0.0,12.0,40.0,82.0,73.0,39.0,33.0,187.0,221.0,108.0,94.0,80.0,0.0,53,065,951301
"Census Tract 9513.02, Stevens County, Washington",655.0,0.0,25.0,32.0,66.0,51.0,19.0,52.0,15.0,34.0,24.0,121.0,106.0,33.0,51.0,18.0,8.0,53,065,951302
"Census Tract 9514.01, Stevens County, Washington",1405.0,0.0,0.0,51.0,229.0,18.0,31.0,177.0,91.0,84.0,69.0,271.0,109.0,198.0,17.0,16.0,44.0,53,065,951401
"Census Tract 9514.02, Stevens County, Washington",1640.0,0.0,0.0,34.0,116.0,163.0,184.0,18.0,32.0,35.0,0.0,361.0,260.0,342.0,34.0,61.0,0.0,53,065,951402
"Census Tract 101, Thurston County, Washington",1869.0,0.0,0.0,29.0,23.0,35.0,94.0,54.0,37.0,178.0,223.0,589.0,276.0,59.0,94.0,178.0,0.0,53,067,010100
"Census Tract 102, Thurston County, Washington",2398.0,0.0,0.0,37.0,41.0,81.0,129.0,57.0,173.0,78.0,75.0,521.0,731.0,314.0,122.0,39.0,0.0,53,067,010200
"Census Tract 103, Thurston County, Washington",2531.0,0.0,17.0,102.0,38.0,64.0,105.0,69.0,159.0,161.0,70.0,980.0,349.0,281.0,88.0,48.0,0.0,53,067,010300
"Census Tract 104, Thurston County, Washington",1414.0,0.0,0.0,0.0,49.0,21.0,53.0,122.0,70.0,70.0,49.0,250.0,291.0,322.0,97.0,12.0,8.0,53,067,010400
"Census Tract 105.10, Thurston County, Washington",1745.0,4.0,66.0,61.0,12.0,35.0,21.0,0.0,0.0,123.0,172.0,722.0,404.0,94.0,23.0,0.0,8.0,53,067,010510
"Census Tract 105.20, Thurston County, Washington",2749.0,0.0,27.0,13.0,11.0,52.0,48.0,50.0,129.0,164.0,145.0,1020.0,808.0,109.0,75.0,84.0,14.0,53,067,010520
"Census Tract 106, Thurston County, Washington",2429.0,0.0,21.0,35.0,34.0,42.0,159.0,160.0,72.0,113.0,32.0,556.0,752.0,298.0,31.0,108.0,16.0,53,067,010600
"Census Tract 107, Thurston County, Washington",2237.0,0.0,19.0,0.0,50.0,90.0,56.0,80.0,110.0,73.0,54.0,185.0,702.0,422.0,229.0,167.0,0.0,53,067,010700
"Census Tract 108.01, Thurston County, Washington",1124.0,0.0,21.0,11.0,101.0,33.0,0.0,71.0,0.0,61.0,164.0,548.0,95.0,19.0,0.0,0.0,0.0,53,067,010801
"Census Tract 108.02, Thurston County, Washington",1760.0,0.0,36.0,0.0,57.0,17.0,61.0,79.0,58.0,20.0,53.0,492.0,415.0,253.0,56.0,119.0,44.0,53,067,010802
"Census Tract 109.10, Thurston County, Washington",3332.0,0.0,85.0,0.0,46.0,174.0,31.0,50.0,7.0,54.0,34.0,1200.0,939.0,526.0,122.0,52.0,12.0,53,067,010910
"Census Tract 109.20, Thurston County, Washington",2204.0,0.0,21.0,128.0,12.0,88.0,51.0,76.0,39.0,172.0,202.0,442.0,547.0,324.0,25.0,42.0,35.0,53,067,010920
"Census Tract 110, Thurston County, Washington",2003.0,0.0,28.0,41.0,27.0,85.0,70.0,199.0,88.0,119.0,99.0,315.0,438.0,191.0,148.0,96.0,59.0,53,067,011000
"Census Tract 111, Thurston County, Washington",1843.0,0.0,0.0,0.0,0.0,14.0,47.0,135.0,78.0,10.0,18.0,417.0,370.0,483.0,185.0,86.0,0.0,53,067,011100
"Census Tract 112, Thurston County, Washington",2596.0,0.0,23.0,83.0,55.0,126.0,33.0,0.0,55.0,109.0,117.0,1286.0,569.0,26.0,8.0,78.0,28.0,53,067,011200
"Census Tract 113, Thurston County, Washington",2269.0,51.0,0.0,39.0,49.0,99.0,59.0,117.0,47.0,183.0,90.0,587.0,367.0,401.0,107.0,40.0,33.0,53,067,011300
"Census Tract 114.10, Thurston County, Washington",2150.0,0.0,0.0,31.0,41.0,43.0,51.0,101.0,33.0,72.0,22.0,750.0,647.0,290.0,18.0,41.0,10.0,53,067,011410
"Census Tract 114.21, Thurston County, Washington",1238.0,0.0,15.0,33.0,86.0,0.0,58.0,74.0,98.0,15.0,14.0,222.0,463.0,145.0,0.0,0.0,15.0,53,067,011421
"Census Tract 114.22, Thurston County, Washington",1689.0,0.0,0.0,11.0,0.0,0.0,56.0,5.0,44.0,79.0,113.0,473.0,452.0,168.0,213.0,50.0,25.0,53,067,011422
"Census Tract 115, Thurston County, Washington",2613.0,0.0,53.0,38.0,59.0,63.0,134.0,289.0,162.0,99.0,19.0,644.0,658.0,359.0,6.0,30.0,0.0,53,067,011500
"Census Tract 116.22, Thurston County, Washington",1595.0,0.0,0.0,18.0,14.0,54.0,60.0,33.0,20.0,36.0,147.0,304.0,666.0,201.0,35.0,7.0,0.0,53,067,011622
"Census Tract 116.23, Thurston County, Washington",2362.0,0.0,0.0,14.0,15.0,29.0,75.0,100.0,42.0,89.0,34.0,467.0,899.0,469.0,115.0,14.0,0.0,53,067,011623
"Census Tract 116.24, Thurston County, Washington",1577.0,9.0,32.0,54.0,10.0,98.0,66.0,93.0,36.0,65.0,155.0,146.0,368.0,318.0,62.0,39.0,26.0,53,067,011624
"Census Tract 116.25, Thurston County, Washington",1483.0,0.0,74.0,0.0,0.0,8.0,3.0,0.0,190.0,20.0,97.0,569.0,354.0,69.0,8.0,91.0,0.0,53,067,011625
"Census Tract 116.26, Thurston County, Washington",2136.0,0.0,0.0,0.0,25.0,151.0,49.0,155.0,46.0,57.0,67.0,391.0,627.0,432.0,48.0,88.0,0.0,53,067,011626
"Census Tract 116.27, Thurston County, Washington",1299.0,0.0,10.0,0.0,0.0,74.0,0.0,49.0,0.0,175.0,63.0,219.0,591.0,88.0,0.0,0.0,30.0,53,067,011627
"Census Tract 116.28, Thurston County, Washington",2207.0,0.0,18.0,15.0,15.0,165.0,245.0,126.0,44.0,15.0,85.0,374.0,500.0,352.0,112.0,141.0,0.0,53,067,011628
"Census Tract 117.20, Thurston County, Washington",2041.0,10.0,0.0,0.0,68.0,22.0,33.0,61.0,74.0,36.0,52.0,334.0,342.0,401.0,353.0,245.0,10.0,53,067,011720
"Census Tract 117.21, Thurston County, Washington",1983.0,0.0,0.0,0.0,35.0,36.0,69.0,66.0,68.0,29.0,23.0,559.0,479.0,352.0,92.0,142.0,33.0,53,067,011721
"Census Tract 117.22, Thurston County, Washington",1329.0,0.0,0.0,0.0,0.0,29.0,9.0,35.0,70.0,156.0,29.0,234.0,411.0,114.0,185.0,57.0,0.0,53,067,011722
"Census Tract 118.10, Thurston County, Washington",1488.0,0.0,0.0,4.0,7.0,45.0,95.0,120.0,64.0,34.0,34.0,226.0,352.0,203.0,150.0,122.0,32.0,53,067,011810
"Census Tract 118.21, Thurston County, Washington",2064.0,0.0,0.0,93.0,35.0,26.0,126.0,130.0,35.0,102.0,65.0,558.0,268.0,354.0,112.0,88.0,72.0,53,067,011821
"Census Tract 118.22, Thurston County, Washington",1517.0,0.0,0.0,0.0,48.0,31.0,41.0,21.0,37.0,50.0,108.0,356.0,339.0,240.0,53.0,155.0,38.0,53,067,011822
"Census Tract 119.01, Thurston County, Washington",948.0,0.0,0.0,0.0,18.0,49.0,129.0,14.0,0.0,0.0,11.0,122.0,232.0,137.0,49.0,102.0,85.0,53,067,011901
"Census Tract 119.02, Thurston County, Washington",2105.0,0.0,18.0,0.0,70.0,14.0,73.0,54.0,38.0,94.0,104.0,358.0,442.0,316.0,344.0,180.0,0.0,53,067,011902
"Census Tract 120.01, Thurston County, Washington",1933.0,0.0,0.0,0.0,9.0,0.0,13.0,27.0,13.0,106.0,48.0,461.0,290.0,503.0,317.0,146.0,0.0,53,067,012001
"Census Tract 120.02, Thurston County, Washington",994.0,0.0,0.0,0.0,0.0,28.0,0.0,16.0,71.0,47.0,27.0,289.0,140.0,75.0,148.0,143.0,10.0,53,067,012002
"Census Tract 121, Thurston County, Washington",1909.0,0.0,11.0,29.0,59.0,130.0,73.0,97.0,101.0,47.0,113.0,338.0,384.0,183.0,135.0,209.0,0.0,53,067,012100
"Census Tract 122.11, Thurston County, Washington",963.0,0.0,0.0,0.0,28.0,0.0,64.0,72.0,58.0,25.0,32.0,170.0,173.0,74.0,126.0,135.0,6.0,53,067,012211
"Census Tract 122.21, Thurston County, Washington",2932.0,0.0,8.0,85.0,85.0,54.0,60.0,208.0,60.0,330.0,130.0,319.0,469.0,457.0,300.0,367.0,0.0,53,067,012221
"Census Tract 122.23, Thurston County, Washington",2072.0,0.0,0.0,133.0,79.0,177.0,166.0,44.0,92.0,55.0,157.0,625.0,277.0,165.0,42.0,60.0,0.0,53,067,012223
"Census Tract 122.24, Thurston County, Washington",1385.0,0.0,0.0,49.0,0.0,128.0,95.0,73.0,34.0,47.0,23.0,380.0,248.0,102.0,96.0,96.0,14.0,53,067,012224
"Census Tract 122.25, Thurston County, Washington",2315.0,0.0,0.0,16.0,0.0,61.0,54.0,261.0,69.0,109.0,62.0,229.0,527.0,444.0,290.0,193.0,0.0,53,067,012225
"Census Tract 122.26, Thurston County, Washington",1920.0,19.0,0.0,42.0,9.0,27.0,57.0,53.0,47.0,52.0,0.0,229.0,357.0,587.0,212.0,165.0,64.0,53,067,012226
"Census Tract 123.20, Thurston County, Washington",1171.0,31.0,46.0,63.0,67.0,36.0,27.0,93.0,46.0,51.0,93.0,189.0,129.0,112.0,114.0,64.0,10.0,53,067,012320
"Census Tract 123.30, Thurston County, Washington",2178.0,0.0,0.0,98.0,26.0,28.0,80.0,123.0,36.0,79.0,62.0,636.0,631.0,271.0,11.0,62.0,35.0,53,067,012330
"Census Tract 123.31, Thurston County, Washington",1913.0,0.0,0.0,0.0,24.0,14.0,129.0,169.0,58.0,47.0,68.0,278.0,489.0,362.0,212.0,63.0,0.0,53,067,012331
"Census Tract 123.32, Thurston County, Washington",1711.0,0.0,0.0,39.0,59.0,33.0,81.0,54.0,44.0,63.0,32.0,504.0,457.0,312.0,30.0,3.0,0.0,53,067,012332
"Census Tract 124.12, Thurston County, Washington",2125.0,0.0,9.0,69.0,9.0,47.0,113.0,18.0,97.0,85.0,60.0,503.0,694.0,292.0,102.0,0.0,27.0,53,067,012412
"Census Tract 124.20, Thurston County, Washington",1668.0,0.0,0.0,39.0,38.0,96.0,60.0,108.0,80.0,72.0,23.0,259.0,246.0,232.0,142.0,238.0,35.0,53,067,012420
"Census Tract 124.21, Thurston County, Washington",879.0,0.0,0.0,30.0,0.0,0.0,0.0,23.0,29.0,0.0,96.0,169.0,295.0,216.0,21.0,0.0,0.0,53,067,012421
"Census Tract 124.22, Thurston County, Washington",2600.0,48.0,69.0,52.0,47.0,142.0,29.0,40.0,44.0,61.0,66.0,869.0,521.0,460.0,55.0,77.0,20.0,53,067,012422
"Census Tract 125.10, Thurston County, Washington",1177.0,0.0,8.0,15.0,62.0,33.0,57.0,42.0,39.0,23.0,49.0,200.0,417.0,170.0,0.0,32.0,30.0,53,067,012510
"Census Tract 125.30, Thurston County, Washington",1707.0,0.0,0.0,37.0,83.0,76.0,54.0,129.0,50.0,75.0,16.0,369.0,392.0,296.0,75.0,50.0,5.0,53,067,012530
"Census Tract 125.31, Thurston County, Washington",1462.0,0.0,16.0,97.0,50.0,100.0,80.0,97.0,177.0,17.0,31.0,120.0,239.0,266.0,96.0,76.0,0.0,53,067,012531
"Census Tract 125.32, Thurston County, Washington",1333.0,0.0,0.0,13.0,28.0,52.0,21.0,67.0,116.0,35.0,32.0,163.0,162.0,322.0,253.0,34.0,35.0,53,067,012532
"Census Tract 126.10, Thurston County, Washington",2504.0,0.0,0.0,45.0,27.0,63.0,12.0,135.0,181.0,63.0,95.0,501.0,507.0,253.0,325.0,297.0,0.0,53,067,012610
"Census Tract 126.20, Thurston County, Washington",1734.0,25.0,9.0,83.0,49.0,100.0,52.0,69.0,95.0,32.0,83.0,502.0,388.0,128.0,88.0,18.0,13.0,53,067,012620
"Census Tract 127.10, Thurston County, Washington",868.0,0.0,5.0,29.0,41.0,22.0,15.0,37.0,23.0,30.0,0.0,286.0,267.0,53.0,49.0,0.0,11.0,53,067,012710
"Census Tract 127.20, Thurston County, Washington",2717.0,17.0,14.0,134.0,76.0,125.0,289.0,49.0,287.0,69.0,53.0,700.0,383.0,201.0,137.0,95.0,88.0,53,067,012720
"Census Tract 127.30, Thurston County, Washington",2059.0,0.0,16.0,45.0,89.0,67.0,86.0,105.0,73.0,30.0,85.0,445.0,522.0,195.0,177.0,124.0,0.0,53,067,012730
"Census Tract 9901, Thurston County, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,067,990100
"Census Tract 9501, Wahkiakum County, Washington",1891.0,84.0,89.0,146.0,97.0,192.0,177.0,140.0,196.0,96.0,48.0,272.0,191.0,95.0,32.0,7.0,29.0,53,069,950100
"Census Tract 9200, Walla Walla County, Washington",1885.0,0.0,20.0,80.0,55.0,144.0,119.0,148.0,119.0,146.0,96.0,444.0,261.0,73.0,60.0,16.0,104.0,53,071,920000
"Census Tract 9201, Walla Walla County, Washington",1991.0,15.0,4.0,75.0,57.0,138.0,71.0,58.0,118.0,70.0,48.0,363.0,338.0,288.0,30.0,86.0,232.0,53,071,920100
"Census Tract 9202, Walla Walla County, Washington",1692.0,0.0,0.0,16.0,68.0,150.0,79.0,174.0,163.0,150.0,89.0,233.0,236.0,129.0,86.0,94.0,25.0,53,071,920200
"Census Tract 9203.01, Walla Walla County, Washington",1230.0,14.0,0.0,65.0,45.0,131.0,62.0,120.0,0.0,68.0,64.0,345.0,153.0,80.0,40.0,43.0,0.0,53,071,920301
"Census Tract 9203.02, Walla Walla County, Washington",1892.0,0.0,17.0,30.0,41.0,33.0,253.0,188.0,160.0,158.0,85.0,542.0,302.0,23.0,60.0,0.0,0.0,53,071,920302
"Census Tract 9204, Walla Walla County, Washington",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53,071,920400
"Census Tract 9205, Walla Walla County, Washington",1007.0,0.0,2.0,18.0,83.0,66.0,94.0,43.0,50.0,97.0,81.0,379.0,55.0,13.0,5.0,4.0,17.0,53,071,920500
